Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C220,TBC1D20 TBC1D26 CTXN1 EVI5L TRANK1 TBC1D2B JADE2,C220,,,,1,0,0,0.14285714285714285,0.0,0.0,0.8571428571428572
C208,DOLK FCRLA CASP8 ABCC5 PACSIN2 SUGP1 SLC7A7 IGSF23 CHKB-CPT1B SLC7A6 OCLN FCMR ZGRF1 CHKA FAM30A SLC1A3 MPRIP VPS18 PCYT1A TMEM51 PANX1,C208,,,,1,0,0,0.047619047619047616,0.0,0.0,0.9523809523809523
C206,SLC8A3 UNC80 ATP1B1 SLC8A1 ITPR1 KCNK5 KCNG2 NALCN KCNC1 CNTN1 SLC7A7 KCNA3 AMIGO2 OCLN KCNIP4 KCNA2 KCTD18 SLC8A2 CASC4 SLC1A3 ATP1A3 MPRIP KCNIP3 MCOLN2 SPPL2B SRI ATP2B1 TMEM51 ATP2B3 SCN1A PANX1,Ion homeostasis,2.2133054358722302e-13,0.16666666666666666,9.0,2,0,0,0.06451612903225806,0.0,0.0,0.935483870967742
C207,REPS2 SLC2A8 SYT9 SGIP1 NECAP2 SNAP91 REPS1 PACSIN1 PAPPA-AS1 INPP4B SYT8 LDLRAP1 SYT11 KHDRBS3 DNAJC6 TGOLN2 PACSIN3 SYT2 KIAA0319 SNX18 FRK TUBGCP5,Cargo recognition for clathrin-mediated endocytosis,1.5442607403480334e-20,0.12380952380952381,13.0,1,0,0,0.045454545454545456,0.0,0.0,0.9545454545454546
C210,SNCB APBB1 NEFL SERPINI1 TMEM59L RAB3A CORIN SLC35F1 CCSAP MAPT RETREG1 APBB2 LGI3 ENPP4 SYN1,distal axon,1.5638504360890958e-06,0.021352313167259787,6.0,1,0,0,0.06666666666666667,0.0,0.0,0.9333333333333333
C244,TMEM51 OCLN SLC1A3 PANX1,C244,,,,1,0,0,0.25,0.0,0.0,0.75
C243,PAPPA-AS1 TUBGCP5 DNAJC6 FRK,C243,,,,1,0,0,0.25,0.0,0.0,0.75
C216,SNCB APBB1 SERPINI1 CORIN CCSAP LGI3 RETREG1 APBB2 ENPP4,C216,,,,1,0,0,0.1111111111111111,0.0,0.0,0.8888888888888888
C231,APBB1 SERPINI1 CORIN RETREG1 APBB2 ENPP4,C231,,,,1,0,0,0.16666666666666666,0.0,0.0,0.8333333333333334
C240,TBC1D20 TBC1D26 CTXN1 EVI5L TBC1D2B,GTPase activator activity,6.662183431074749e-07,0.014545454545454545,4.0,1,0,0,0.2,0.0,0.0,0.8
