Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C664,SLC25A30 NAXD PGM5 MPV17,C664,,,,1,0,0,0.25,0.0,0.0,0.75
C666,PEX19 ATP6V0C NSF MFSD5,C666,,,,1,0,0,0.25,0.0,0.0,0.75
C668,DUS1L DPP3 CLN6 TIMM44,C668,,,,1,0,0,0.25,0.0,0.0,0.75
C672,PIGP MPI MCEE HSD17B8,C672,,,,0,1,1,0.0,0.25,0.0,0.75
C623,PSMD1 SGPP1 ZNF735 FANCD2 SLC39A14 GLT8D1 SRP54 PANX1 SRI DYNC1I2 HSP90B1 TMEM87A CMTR2 FPGT MAN2A1 PIGK CYB5R4 ATP6AP2 RNGTT SUPT20HL2 NBPF9 SRPRB ATP8B3 ANXA5 MFSD8 POTEM ATP2B1 PIGP LBR NSF RELCH ADSS ERP44 AMD1 SGMS1 ATP6V1D SLC35B3 SLC25A17 ATP6V1B2 FER1L6 TSPY8 ATP8B1 RAB1A CALU PLEKHD1 CCPG1 ALG1L2 PPT1 RTN3 SSR1 MYCBP2 LMAN1 C6orf120 COG5 TMEM183B KCNJ18 SEL1L GORASP2 PIGN TATDN3 SLC35A5 GOLT1B UBC ETNK1 ATP10D RXYLT1 BIVM-ERCC5 TOGARAM1 CMAS NNT DPM1 ATP2A2 TMCO3 SLC35F2 TRIM77 NUTM2A ATP6V1A GFPT1 PAPSS1 GPR179 ATP6V0E1 LANCL1 YME1L1 ACSL1 C4orf51 TP53TG1 PEX19 GOLGA6L10 LAMP2 SEC61A2 SURF4 CD164 PGF MAT2B NBPF20 FOLR1 SLC25A40 ZNF90 CTAGE15 ENPP4 ZMPSTE24 YIPF6 UGCG SMIM24 ZNF730 TMED10 PRAMEF2 HACD3 SOAT1 SLC30A1 C16orf47 GDE1 CANX UAP1 PIGC DNAJC3 TOR1AIP1 TOR1A SMIM10 ALG5 IMPA1 ATAD1 AKR1B10 SLC33A1 ZNF727 SELENOF ALG6 SLC20A2 PGM3 ARL14EP GOLGA8J AGPS HSPE1-MOB4 ATRN SEC31A SEC11A FAR2 SEC63 RPL36A-HNRNPH2 AHR RARS ARF4 COPB2 RDH11 HSD17B12 HOMER2 EI24 TRIM49B TMCO1 EMC7 TM9SF2 ACBD5 FAF2 NAPSB ERLIN1 LYPLA1 SCRN3 GOLGA8H CREBL2 ATP6V1C1 TRAM1 EIF5 IQGAP2 ZNF878 FLJ44635 SPCS2 CT83 GLOD4 HMGCR DNM1L POTEB3 IARS2 IDH1 UBA3 ACSL3 SLC9A6 REEP5 TFRC ZHX1-C8orf76 IQCJ SLC25A44 SERINC3 LGALS8 GDPD5,microbody membrane,4.5086345614454354e-08,0.13432835820895522,9.0,7,3,3,0.03804347826086957,0.016304347826086956,0.0,0.9456521739130435
C627,SLC35F2 SLC20A1 SLC1A5 SLC9A1 SLC9A6 SLC20A2 SLC12A4 SLC39A14 SLC3A2 PANX1 SLC7A6 SLC5A6 PACSIN2 LGSN,Transport of inorganic cations/anions and amino acids/oligopeptides,7.785110700652145e-13,0.07476635514018691,8.0,3,0,0,0.21428571428571427,0.0,0.0,0.7857142857142857
C628,NDST1 STS TMEM25 GALNS WWTR1 PAPSS1 COCH ARSF IDS SGSH GNS ARSA,Glycosaminoglycan metabolism,5.993147405915473e-07,0.04,5.0,4,0,0,0.3333333333333333,0.0,0.0,0.6666666666666667
C629,SERPINA9 HEXA A4GALT B4GALNT1 NAT8 GYS2 B3GALT4 HEXD GALT UGCG GAL3ST1 B3GALT2,Glycosphingolipid metabolism,4.017176668769941e-11,0.10909090909090909,6.0,1,1,1,0.08333333333333333,0.08333333333333333,0.0,0.8333333333333334
C632,COX18 ATP5MF ATP5MC1 ATP5MC2 ATP5F1D ATP5MG ATP5F1EP2 MT-ATP6 DMAC2L,proton motive force-driven ATP synthesis,5.52835966473993e-13,0.07692307692307693,6.0,1,0,0,0.1111111111111111,0.0,0.0,0.8888888888888888
C633,ST8SIA6 ST3GAL5 ST6GALNAC1 NANP ST6GAL2 CMAS ST6GALNAC6 NANS,Synthesis of substrates in N-glycan biosythesis,1.0725173985117963e-15,0.1111111111111111,7.0,1,1,1,0.125,0.125,0.0,0.75
C634,B3GAT3 FAM160B2 NAGPA MOGS SKIV2L ENTPD6 IDUA MAN2C1,"hydrolase activity, hydrolyzing O-glycosyl compounds",1.0835909360557418e-06,0.043010752688172046,4.0,1,0,0,0.125,0.0,0.0,0.875
C636,ATP2B1 ATP8B4 ATP10D ATP8B1 ATP13A2 ATP2A2 ATP8B3,Ion transport by P-type ATPases,1.1014533679631148e-15,0.12727272727272726,7.0,1,0,0,0.14285714285714285,0.0,0.0,0.8571428571428572
C639,TIGAR MED27 COQ2 NDUFA9 TXNRD2 TGDS FAR2,C639,,,,1,0,0,0.14285714285714285,0.0,0.0,0.8571428571428572
C624,PSMD1 SGPP1 GLT8D1 SRP54 PANX1 SRI DYNC1I2 HSP90B1 TMEM87A CMTR2 FPGT MAN2A1 PIGK CYB5R4 ATP6AP2 RNGTT SRPRB ANXA5 ATP2B1 PIGP LBR NSF ADSS AMD1 SGMS1 ATP6V1D SLC35B3 ATP6V1B2 RAB1A CALU CCPG1 PPT1 RTN3 SSR1 MYCBP2 LMAN1 C6orf120 COG5 SEL1L GORASP2 PIGN TATDN3 SLC35A5 GOLT1B ETNK1 ATP10D RXYLT1 TOGARAM1 CMAS NNT DPM1 TMCO3 ATP6V1A GFPT1 PAPSS1 ATP6V0E1 LANCL1 YME1L1 ACSL1 TP53TG1 PEX19 LAMP2 CD164 PGF MAT2B FOLR1 SLC25A40 ENPP4 ZMPSTE24 YIPF6 TMED10 HACD3 SOAT1 SLC30A1 GDE1 CANX UAP1 PIGC DNAJC3 TOR1AIP1 TOR1A ALG5 IMPA1 ATAD1 AKR1B10 SLC33A1 SELENOF ALG6 AGPS ATRN SEC31A SEC11A SEC63 AHR RARS ARF4 COPB2 HSD17B12 HOMER2 EI24 TMCO1 EMC7 TM9SF2 ERLIN1 LYPLA1 SCRN3 CREBL2 ATP6V1C1 TRAM1 EIF5 IQGAP2 SPCS2 GLOD4 HMGCR DNM1L IARS2 IDH1 UBA3 ACSL3 REEP5 TFRC SLC25A44 SERINC3 LGALS8,intracellular pH reduction,4.13557050338838e-06,0.12280701754385964,7.0,4,2,2,0.03225806451612903,0.016129032258064516,0.0,0.9516129032258065
C625,SGPP1 GLT8D1 SRI DYNC1I2 TMEM87A CMTR2 FPGT MAN2A1 PIGK CYB5R4 ATP6AP2 PIGP NSF ADSS AMD1 SGMS1 ATP6V1D SLC35B3 RAB1A CCPG1 SSR1 COG5 C6orf120 SEL1L PIGN SLC35A5 GOLT1B ETNK1 TOGARAM1 CMAS NNT DPM1 ATP6V1A LANCL1 YME1L1 ACSL1 PEX19 LAMP2 CD164 PGF MAT2B SLC25A40 ENPP4 ZMPSTE24 YIPF6 TMED10 SOAT1 SLC30A1 GDE1 CANX PIGC TOR1AIP1 ALG5 IMPA1 ATAD1 AKR1B10 SERINC3 SLC33A1 SELENOF ALG6 AGPS SEC11A SEC63 COPB2 HSD17B12 HOMER2 TMCO1 EMC7 TM9SF2 LYPLA1 SCRN3 CREBL2 ATP6V1C1 TRAM1 IARS2 IDH1 UBA3 ACSL3 REEP5 PPT1 LGALS8,endoplasmic reticulum protein-containing complex,2.1667231549184043e-07,0.06896551724137931,8.0,3,1,1,0.037037037037037035,0.012345679012345678,0.0,0.9506172839506173
C638,STS NDST1 GALNS ARSF SGSH GNS ARSA,lysosomal lumen,7.722381137778979e-07,0.04,4.0,3,0,0,0.42857142857142855,0.0,0.0,0.5714285714285714
C631,SERPINA9 A4GALT B4GALNT1 GYS2 B3GALT4 GALT UGCG GAL3ST1 B3GALT2,glycosphingolipid metabolic process,1.6793855421348406e-12,0.09230769230769231,6.0,0,1,1,0.0,0.1111111111111111,0.0,0.8888888888888888
C641,ATP5MC1 ATP5MC2 ATP5MG ATP5F1EP2 MT-ATP6 DMAC2L,Mitochondrial biogenesis,1.2693724797352747e-10,0.054945054945054944,5.0,1,0,0,0.16666666666666666,0.0,0.0,0.8333333333333334
C647,B3GAT3 FAM160B2 SKIV2L IDUA MAN2C1,C647,,,,1,0,0,0.2,0.0,0.0,0.8
C655,TIGAR MED27 NDUFA9 COQ2,C655,,,,1,0,0,0.25,0.0,0.0,0.75
C671,PLPP2 G6PC3 SPHK2 SGPP1,C671,,,,0,1,1,0.0,0.25,0.0,0.75
