category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,comparison
Human Diseases,Infectious disease: viral,hsa05169,Epstein-Barr virus infection,11/84,196/7783,0.05612244897959184,5.2000121477162295,6.22030437909517,7.276935225123185e-6,7.682081415611548e-5,4.864989514379586e-5,3106/567/3127/3107/3119/3108/3109/6892/9636/3665/4939,11,CD_1G_mito_FTLD
Human Diseases,Neurodegenerative disease,hsa05016,Huntington disease,13/84,278/7783,0.046762589928057555,4.33277663583419,5.9104609747919925,7.494713576206388e-6,7.682081415611548e-5,4.864989514379586e-5,4698/498/1345/1337/7385/293/1327/7278/1347/347733/51079/1340/4715,13,CD_1G_mito_FTLD
Human Diseases,Cancer: overview,hsa05208,Chemical carcinogenesis - reactive oxygen species,11/84,202/7783,0.054455445544554455,5.04555634134842,6.0849748378165724,9.705273352707651e-6,8.77093340888545e-5,5.554549184916759e-5,4698/498/1345/1337/7385/293/1327/1347/51079/1340/4715,11,CD_1G_mito_FTLD
Human Diseases,Infectious disease: viral,hsa05164,Influenza A,10/84,165/7783,0.06060606060606061,5.615440115440116,6.258967620672082,9.983176237755796e-6,8.77093340888545e-5,5.554549184916759e-5,3127/293/91543/3119/3108/4599/3109/3665/4600/4939,10,CD_1G_mito_FTLD
Human Diseases,Immune disease,hsa05320,Autoimmune thyroid disease,6/84,50/7783,0.12,11.118571428571428,7.497186168967989,1.4346568075988181e-5,1.1764185822310308e-4,7.450147632442986e-5,3106/3127/3107/3119/3108/3109,6,CD_1G_mito_FTLD
Human Diseases,Infectious disease: parasitic,hsa05145,Toxoplasmosis,8/84,109/7783,0.07339449541284404,6.800349497597205,6.36978260596263,2.061813598635294e-5,1.5850192039508823e-4,1.0037776730198144e-4,3310/3305/3127/3303/3119/3312/3108/3109,8,CD_1G_mito_FTLD
Human Diseases,Endocrine and metabolic disease,hsa04932,Non-alcoholic fatty liver disease,9/84,145/7783,0.06206896551724138,5.750985221674877,6.031786349108719,2.36692723880734e-5,1.7125414727841342e-4,1.0845363199488741e-4,4698/1345/1337/7385/1327/1347/51079/1340/4715,9,CD_1G_mito_FTLD
Human Diseases,Neurodegenerative disease,hsa05014,Amyotrophic lateral sclerosis,13/84,336/7783,0.03869047619047619,3.584856859410431,5.059219900603442,5.588406874493219e-5,3.818744697570366e-4,2.4183749047514518e-4,25978/4698/498/1345/1337/7385/1327/7278/1347/347733/51079/1340/4715,13,CD_1G_mito_FTLD
Human Diseases,Neurodegenerative disease,hsa05022,Pathways of neurodegeneration - multiple diseases,15/84,440/7783,0.03409090909090909,3.1586850649350646,4.869080529902074,6.0987015057073275e-5,3.9481067642210593e-4,2.5002986782401233e-4,25978/4698/498/1345/1337/7385/293/1327/7278/1347/347733/51079/1340/9927/4715,15,CD_1G_mito_FTLD
Human Diseases,Cardiovascular disease,hsa05416,Viral myocarditis,6/84,66/7783,0.09090909090909091,8.423160173160174,6.325642529823388,7.148575667008367e-5,4.396374035210146e-4,2.7841821018874694e-4,3106/3127/3107/3119/3108/3109,6,CD_1G_mito_FTLD
Human Diseases,Infectious disease: viral,hsa05162,Measles,8/84,132/7783,0.06060606060606061,5.615440115440116,5.586104830146801,8.177275401828575e-5,4.789547021071022e-4,3.033174835765988e-4,3310/3305/3303/3312/4599/3665/4600/4939,8,CD_1G_mito_FTLD
Human Diseases,Neurodegenerative disease,hsa05010,Alzheimer disease,13/84,356/7783,0.03651685393258427,3.3834604066345637,4.808330657524099,1.008974573101364e-4,5.641085113248535e-4,3.5724458569139203e-4,4698/498/1345/1337/7385/293/1327/7278/1347/347733/51079/1340/4715,13,CD_1G_mito_FTLD
Organismal Systems,Immune system,hsa04672,Intestinal immune network for IgA production,5/84,47/7783,0.10638297872340426,9.856889564336374,6.361214268503474,1.395671903231856e-4,7.463810612935577e-4,4.7267606791376364e-4,3127/3601/3119/3108/3109,5,CD_1G_mito_FTLD
Cellular Processes,Transport and catabolism,hsa04145,Phagosome,8/84,146/7783,0.0547945205479452,5.076973255055447,5.194227790892674,1.655772814212223e-4,8.485835672837642e-4,5.373999484723881e-4,3106/3127/3107/7278/347733/3119/3108/3109,8,CD_1G_mito_FTLD
Environmental Information Processing,Signaling molecules and interaction,hsa04514,Cell adhesion molecules,8/84,152/7783,0.05263157894736842,4.8765664160401,5.041344693959852,2.1858391514329513e-4,0.0010619776122293627,6.725403791610856e-4,3106/3127/3107/114798/5788/3119/3108/3109,8,CD_1G_mito_FTLD
Organismal Systems,Circulatory system,hsa04260,Cardiac muscle contraction,6/84,81/7783,0.07407407407407407,6.863315696649029,5.5405404149046165,2.244830725037677e-4,0.0010619776122293627,6.725403791610856e-4,1345/1337/7385/1327/1347/1340,6,CD_1G_mito_FTLD
Human Diseases,Immune disease,hsa05310,Asthma,4/84,31/7783,0.12903225806451613,11.955453149001537,6.383699088564054,3.181773002893495e-4,0.0014150293311969557,8.961246941255859e-4,3127/3119/3108/3109,4,CD_1G_mito_FTLD
Human Diseases,Infectious disease: bacterial,hsa05134,Legionellosis,5/84,56/7783,0.08928571428571429,8.272746598639456,5.704992919109753,3.2212049815865654e-4,0.0014150293311969557,8.961246941255859e-4,3310/3305/3303/51128/3312,5,CD_1G_mito_FTLD
Human Diseases,Infectious disease: viral,hsa05166,Human T-cell leukemia virus 1 infection,9/84,215/7783,0.04186046511627907,3.8785714285714286,4.470681954827575,4.8346113742273684e-4,0.0020505420656205735,0.0012985888990665166,3106/567/3127/3107/293/3601/3119/3108/3109,9,CD_1G_mito_FTLD
Cellular Processes,Transport and catabolism,hsa04144,Endocytosis,9/84,243/7783,0.037037037037037035,3.4316578483245146,4.022425663598531,0.0011619710812694924,0.004764081433204918,0.003017047719787454,25978/3310/3106/91782/3305/3107/3303/11031/3312,9,CD_1G_mito_FTLD
Genetic Information Processing,"Folding, sorting and degradation",hsa04141,Protein processing in endoplasmic reticulum,7/84,165/7783,0.04242424242424243,3.930808080808081,3.974449331238403,0.0019511457330260544,0.0077416427471678935,0.004902709142408423,55741/3310/3305/3303/7993/51128/3312,7,CD_1G_mito_FTLD
Human Diseases,Immune disease,hsa05322,Systemic lupus erythematosus,4/84,53/7783,0.07547169811320754,6.992812219227313,4.572428824522616,0.0024732676716735305,0.009506622612995133,0.006020454200784253,3127/3119/3108/3109,4,CD_1G_mito_FTLD
Organismal Systems,Immune system,hsa04658,Th1 and Th2 cell differentiation,5/84,92/7783,0.05434782608695652,5.0355848861283645,4.067027334539839,0.0030636832981926453,0.011419183202354405,0.007231660735765735,3127/4854/3119/3108/3109,5,CD_1G_mito_FTLD
Organismal Systems,Aging,hsa04213,Longevity regulating pathway - multiple species,4/84,60/7783,0.06666666666666667,6.176984126984127,4.204627608263614,0.0038902979176821183,0.014073724819850017,0.008912756839271728,3310/3305/3303/3312,4,CD_1G_mito_FTLD
Genetic Information Processing,Information processing in viruses,hsa03250,Viral life cycle - HIV-1,4/84,61/7783,0.06557377049180328,6.075722092115535,4.156865290133361,0.004129548955520808,0.014512414900830268,0.009190575119053829,684/200315/4599/4600,4,CD_1G_mito_FTLD
Human Diseases,Immune disease,hsa05321,Inflammatory bowel disease,4/84,66/7783,0.06060606060606061,5.615440115440116,3.933045173084533,0.005475939837340954,0.018709461110914927,0.01184852479424651,3127/3119/3108/3109,4,CD_1G_mito_FTLD
Human Diseases,Infectious disease: parasitic,hsa05140,Leishmaniasis,4/84,75/7783,0.05333333333333334,4.941587301587302,3.582605805107746,0.00858431702412905,0.0285370538910236,0.01807224636658748,3127/3119/3108/3109,4,CD_1G_mito_FTLD
