Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C550,CLPTM1 PLPPR2 GRINA TMEM175 MCOLN1,C550,,,,1,0,0,0.2,0.0,0.0,0.8
C527,H6PD TMEM94 NPEPL1 VPS39 SCAP CABIN1 TBC1D9B PFKL CLPTM1 PLD2 FKBP8 PLPPR2 TRIOBP INF2 PIGQ CTDSP1 AP2A2 RNPEPL1 VPS9D1 EML3 LRP10 CALCOCO1 ABCA2 TCOF1 RASSF7 ZER1 WDTC1 IDUA,C527,,,,1,0,0,0.03571428571428571,0.0,0.0,0.9642857142857143
C533,SGCZ CDC34 ANAPC2 B3GALT2 GNPTG CDC23 CDC16 ANAPC15 CDC26 GNPTAB PDYN,Autodegradation of Cdh1 by Cdh1:APC/C,2.052703237184284e-09,0.078125,5.0,1,1,1,0.09090909090909091,0.09090909090909091,0.0,0.8181818181818181
C546,CPQ EEF1AKMT3 MAN1C1 RNASE4 SLC17A5 SPNS2,C546,,,,1,0,0,0.16666666666666666,0.0,0.0,0.8333333333333334
C549,ADPRM SMPDL3A TMPPE ACP7 SMPD1,C549,,,,1,0,0,0.2,0.0,0.0,0.8
C535,CTSL CTSK CTSZ LGMN CTSW CTSV CTSH HLA-DQA2 PTGDS CTSF,peptidase activator activity,5.378962380136275e-10,0.08928571428571429,5.0,0,1,1,0.0,0.1,0.0,0.9
C580,CD302 ATG7 SH3YL1 ATG3,C580,,,,0,1,1,0.0,0.25,0.0,0.75
C525,LAMP2 PSEN1 ATP6V1C1 APLP2 GALC CCPG1 HADHB PRKAR1A NPTN CLN5 SKAP2 ERMP1 SERINC3 ADAM9 PARP4 CREG1 GABARAPL2 ITFG1 MFSD1 TM9SF2 PICALM LEPROT INSIG2 HOMER2 TMEM59 OSTM1 CTBS CTDSP2 GTF2H2C_2 M6PR LMBRD1 PTTG1IP TMED10 TSPAN31 C5orf15 PEX19 C11orf58 RAB9A RAB27B SNX1 EFCAB14 SCARB2,clathrin-coated vesicle,3.049769003495175e-06,0.031818181818181815,7.0,2,0,0,0.047619047619047616,0.0,0.0,0.9523809523809523
C530,CLEC2A ARSH ARSI ARSD ARSE SULF2 ARSF SLURP1 SUMF1 SULF1 ARSJ STS ARSG SUMF2 ARSK,Glycosphingolipid metabolism,3.261787806373518e-21,0.16363636363636364,9.0,1,0,0,0.06666666666666667,0.0,0.0,0.9333333333333333
C526,NAAA NAGLU TOR3A LYPD5 COCH PON2 AIFM2 LMLN P3H4 DHFR2 DNASE2B INSL5 LYZL1 TXNRD2 GASK1A CNTNAP3B FUT11 MAN2B2 SIAE CBWD3 POMGNT2 TMEM25 WWTR1 B3GALNT2 P3H3 PTPRK PLAUR CERCAM MANEAL IDS LYPD4 HGSNAT,C526,,,,3,0,0,0.09375,0.0,0.0,0.90625
C552,LMBRD1 CLN5 ITFG1 ERMP1 TSPAN31,C552,,,,1,0,0,0.2,0.0,0.0,0.8
C567,NAGLU TXNRD2 AIFM2 HGSNAT,C567,,,,2,0,0,0.5,0.0,0.0,0.5
C534,AC010422.3 CES4A HYAL3 LCTL GANAB GANC MYORG GLB1L3 GUSB HYAL1,"hydrolase activity, hydrolyzing O-glycosyl compounds",8.46947387591163e-15,0.07526881720430108,7.0,1,0,0,0.1,0.0,0.0,0.9
C540,CES4A HYAL3 LCTL GANC MYORG GLB1L3 GUSB,"hydrolase activity, hydrolyzing O-glycosyl compounds",2.083490802137751e-10,0.053763440860215055,5.0,1,0,0,0.14285714285714285,0.0,0.0,0.8571428571428572
C581,HYAL3 CES4A GUSB,C581,,,,1,0,0,0.3333333333333333,0.0,0.0,0.6666666666666667
C568,RNASE4 EEF1AKMT3 SLC17A5 SPNS2,C568,,,,1,0,0,0.25,0.0,0.0,0.75
