,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0009937,0.5245816185579146,0.45806109180248455,-0.9528846691693214,1.8690068527742905,360,abnormal neuron differentiation,brain
MP:0009435,0.5380872046476168,0.8777285769138832,-1.916316944699291,3.6717740985270573,58,abnormal miniature inhibitory postsynaptic currents,brain
MP:0000953,0.5460281002483812,0.8605806518858987,-1.933263977069505,3.6544252808413025,59,abnormal oligodendrocyte morphology,brain
MP:0003635,0.5488284012497813,0.2793472666848409,-0.633906050485427,1.1926005838551088,1083,abnormal synaptic transmission,brain
MP:0004769,0.5538937729865578,0.8437200390393205,-1.949930380014032,3.637370458092673,60,abnormal synaptic vesicle morphology,brain
MP:0021009,0.5586931740503069,0.2724786341308665,-0.6407621430324488,1.1857194112941818,1090,abnormal synaptic physiology,brain
MP:0014062,0.599556382440575,0.7480888319449193,-2.0445196865744446,3.540697350464283,66,nervous system inclusion bodies,brain
MP:0010281,0.6142144561420684,0.718128836792566,-2.0741731668713697,3.5104308404565017,68,increased nervous system tumor incidence,brain
MP:0011723,0.6142144561420684,0.718128836792566,-2.0741731668713697,3.5104308404565017,68,ectopic neuron,brain
MP:0010055,0.6356972314090121,0.6747960954405681,-2.117078458512679,3.4666706493938153,71,abnormal sensory neuron physiology,brain
MP:0000920,0.6461917432695038,0.46382122933741954,-1.516474883944042,2.444117342618881,178,abnormal myelination,brain
MP:0004979,0.6634340859500576,0.6197737261824408,-2.171584001909229,3.4111314542741105,75,abnormal neuronal precursor cell number,brain
MP:0003871,0.6702117209162046,0.6064749590763654,-2.184762049320613,3.397711967473344,76,abnormal myelin sheath morphology,brain
MP:0003634,0.6793966231241495,0.2974015292638921,-1.112990778852621,1.7077938373804051,421,abnormal glial cell morphology,brain
MP:0004859,0.6901813154159739,0.5675998086259391,-2.2232933495422946,3.3584929667941728,79,abnormal synaptic plasticity,brain
MP:0002945,0.7096217901749841,0.5301677497501718,-2.260406680565366,3.3207421800657095,82,abnormal inhibitory postsynaptic currents,brain
MP:0005423,0.7096217901749841,0.5301677497501718,-2.260406680565366,3.3207421800657095,82,abnormal somatic nervous system physiology,brain
MP:0000966,0.7398593617336947,0.33537322884986587,-1.6442685422920775,2.315014999991809,202,decreased sensory neuron number,brain
MP:0008948,0.7575987764588723,0.22205819363695412,-1.1881036115170716,1.6322199987909798,453,decreased neuron number,brain
MP:0002751,0.7766871012144178,0.40369818129716606,-2.3858832787882567,3.193279641382589,93,abnormal autonomic nervous system morphology,brain
MP:0002206,0.8024428819176007,0.1292617232168194,-0.8833748660618261,1.141898312495465,995,abnormal CNS synaptic transmission,brain
MP:0002272,0.806221626348844,-0.2475019951462496,-2.225033777799796,1.7300297875072965,358,abnormal nervous system electrophysiology,brain
MP:0004948,0.8216637254781226,0.32074834113604034,-2.468246647686052,3.1097433299581327,101,abnormal neuronal precursor proliferation,brain
MP:0000778,0.8539138389421841,0.18591331260804544,-1.7930654927687681,2.1648921179848593,234,abnormal nervous system tract morphology,brain
MP:0001081,0.879539573640027,-0.21543944453160968,-3.001618486124179,2.5707395970609594,172,abnormal cranial ganglia morphology,brain
MP:0003861,0.9033890969446448,0.056535432981354106,-0.8563522374894923,0.9694231034522005,1333,abnormal nervous system development,brain
MP:0002915,0.9174901360201939,0.147357938494455,-2.6405572626505145,2.9352731396394245,120,abnormal synaptic depression,brain
MP:0009967,0.9625498226574679,0.06677840452501194,-2.720695147973074,2.8542519570230978,130,abnormal neuron proliferation,brain
