,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0014385,0.7162557385487588,0.5215331206910268,-2.2907852551991206,3.333851496581174,18,decreased miniature inhibitory postsynaptic current amplitude,brain
MP:0003861,0.718413018094589,-0.08404584590603115,-0.5408836396448151,0.3727919478327528,1333,abnormal nervous system development,brain
MP:0009937,0.7254277983196391,-0.15948569954223046,-1.0495020879941626,0.7305306889097016,360,abnormal neuron differentiation,brain
MP:0008947,0.7285120681328461,-0.34969420782769234,-2.324275624387174,1.6248872087317892,87,increased neuron number,brain
MP:0000968,0.7307081140820155,0.24672979325933397,-1.1582799750894328,1.6517395616081008,97,abnormal sensory neuron innervation pattern,brain
MP:0021101,0.7444389411603352,0.4674118351383072,-2.342908844582203,3.2777325148588172,19,abnormal ventral interneuron morphology,brain
MP:0000938,0.7500197401985738,0.3227398782548363,-1.6626087191244412,2.308088475634114,45,motor neuron degeneration,brain
MP:0004101,0.7688252105655463,-0.41825142378054103,-3.207378627344246,2.370875779783164,46,abnormal brain interneuron morphology,brain
MP:0006276,0.7929091425804085,-0.37369137750629733,-3.163498977156036,2.416116222143441,44,abnormal autonomic nervous system physiology,brain
MP:0011269,0.7976279203769117,0.36722023924680336,-2.4396725112230055,3.1741129897166123,21,increased excitatory postsynaptic current amplitude,brain
MP:0013438,0.7976279203769117,0.36722023924680336,-2.4396725112230055,3.1741129897166123,21,dysmyelination,brain
MP:0014551,0.7976279203769117,0.36722023924680336,-2.4396725112230055,3.1741129897166123,21,impaired neuronal migration,brain
MP:0008946,0.8033838191844509,-0.0898742475393064,-0.7973897493154601,0.6176412542368473,538,abnormal neuron number,brain
MP:0014377,0.8227454335177344,0.3206461505592024,-2.48476506313831,3.126057364256715,22,abnormal excitatory postsynaptic current frequency,brain
MP:0014489,0.8227454335177344,0.3206461505592024,-2.48476506313831,3.126057364256715,22,abnormal cochlear sensory neuron innervation pattern,brain
MP:0020394,0.8227454335177344,0.3206461505592024,-2.48476506313831,3.126057364256715,22,decreased neuronal precursor proliferation,brain
MP:0002910,0.8408419394807036,-0.1434817234776915,-1.5438586523162707,1.2568952053608877,142,abnormal excitatory postsynaptic currents,brain
MP:0004979,0.843744058229205,-0.19876106903527457,-2.1751757812968524,1.7776536432263033,75,abnormal neuronal precursor cell number,brain
MP:0002888,0.8469472638107906,0.27614031201160927,-2.527917510737739,3.0801981347609577,23,abnormal NMDA-mediated synaptic currents,brain
MP:0004770,0.8469472638107906,0.27614031201160927,-2.527917510737739,3.0801981347609577,23,abnormal synaptic vesicle recycling,brain
MP:0004792,0.8474684437958434,0.1945816204522952,-1.7881267329924602,2.1772899738970506,51,abnormal synaptic vesicle number,brain
MP:0004981,0.8474684437958434,0.1945816204522952,-1.7881267329924602,2.1772899738970506,51,decreased neuronal precursor cell number,brain
MP:0006006,0.8779808525200208,0.15525258840809464,-1.826710445816279,2.1372156226324686,53,increased sensory neuron number,brain
MP:0008917,0.8927918961702326,0.1926505423456124,-2.6090237249263466,2.9943248096175714,25,abnormal oligodendrocyte physiology,brain
MP:0020337,0.8927918961702326,0.1926505423456124,-2.6090237249263466,2.9943248096175714,25,abnormal pyramidal neuron dendrite morphology,brain
MP:0008948,0.8976934381575279,-0.049549247758323034,-0.8048613479680524,0.7057628524514064,453,decreased neuron number,brain
MP:0004100,0.9036120888772184,-0.17258766444604134,-2.965870260282422,2.6206949313903394,36,abnormal spinal cord interneuron morphology,brain
MP:0002913,0.9036120888772184,-0.17258766444604134,-2.965870260282422,2.6206949313903394,36,abnormal PNS synaptic transmission,brain
MP:0006009,0.9062225723601218,-0.08420594405292192,-1.4851764723048735,1.3167645841990296,134,abnormal neuronal migration,brain
MP:0000778,0.9138188324069386,0.05494111803130153,-0.9400659722426168,1.0499482083052198,234,abnormal nervous system tract morphology,brain
MP:0010281,0.9218394811585512,-0.09900907828834882,-2.076795375236407,1.8787772186597096,68,increased nervous system tumor incidence,brain
MP:0011267,0.9219704058617229,0.09900062141815091,-1.881945617273197,2.079946860109499,56,abnormal excitatory postsynaptic current amplitude,brain
MP:0002272,0.9332522440988573,0.03482655698871362,-0.7801676513150556,0.8498207652924828,358,abnormal nervous system electrophysiology,brain
MP:0004183,0.9355089285454358,0.11558132878253069,-2.684060902317612,2.9152235598826732,27,abnormal sympathetic nervous system physiology,brain
MP:0009967,0.9406657072954498,-0.05321671671519823,-1.454511764820502,1.3480783313901055,130,abnormal neuron proliferation,brain
MP:0002885,0.955791314689503,0.07915959400988548,-2.7195750019570726,2.8778941899768435,28,abnormal AMPA-mediated synaptic currents,brain
MP:0000953,0.9638962805897703,0.04572826935464924,-1.9343059165146825,2.025762455223981,59,abnormal oligodendrocyte morphology,brain
MP:0002915,0.9680310113790038,0.028672637410695145,-1.37352957233403,1.4308748471554202,120,abnormal synaptic depression,brain
MP:0006092,0.9754030395815888,0.04401418067089047,-2.7538751111500424,2.8419034724918233,29,abnormal olfactory sensory neuron morphology,brain
MP:0008236,0.9872581403996572,-0.02278538966234578,-2.819147033116147,2.7735762537914552,31,decreased susceptibility to neuronal excitotoxicity,brain
MP:0008571,0.9943764420916242,0.0100585325412208,-2.7870415783985263,2.807158643480968,30,abnormal synaptic bouton morphology,brain
MP:0003245,0.9943764420916242,0.0100585325412208,-2.7870415783985263,2.807158643480968,30,abnormal GABAergic neuron morphology,brain
