,z
TMEM126B,-0.7461766115889611
CCDC47,0.02466006215732886
ZNF236,-1.5084028816948716
AIDA,-0.23323058638504077
STXBP3,-0.6755453927199306
PRKAR2B,2.5737894727159625
AL136295.5,-0.27601350762529203
FECH,0.020358288593715412
BET1,-0.27295261639316293
TMEM14B,-0.26640663980606716
TMEM14A,0.006071918866483746
PSEN2,0.5091813467518264
PSEN1,1.8793603197841176
DNAJB6,-0.5640172670313052
ETF1,-0.3784909964862221
NDFIP1,0.43566928213255973
CHPT1,0.1588057290043805
TRAPPC11,-0.7882929893923819
TRAPPC13,-0.35207893183855626
RAB14,-0.13042862329144125
THAP1,-0.6444405167864883
HNRNPA1,-0.8947536307407042
RAB6A,-0.2681182047507057
RTCA,-0.6614090205603337
ACOX1,0.12252639627052445
STX7,0.011334239589203314
SHOC2,-0.638913564363715
SGPP1,1.536605184590219
RNF141,-0.7651553348755691
ATP6V1G1,0.13604232182780357
TBCEL,-0.8122180475744935
GRSF1,-0.7535550732275568
CAB39,-0.7862393561523432
PRKN,-0.48804424991922807
NFYB,-0.7657509283011826
MEGF9,0.49341760207414714
RNF38,-0.8058783654642466
SMARCA2,-1.1905286027163575
RNF31,-0.008672882267628334
IMPACT,-0.4791089996590414
NPTN,1.6676906833318474
GABARAPL2,-0.4596293510012305
DDHD2,6.42201672194293
MTX2,-0.8061452435639591
FEM1B,-0.6810910038884954
ARL6IP5,0.5831965395639256
PCMTD2,-0.9752920792158484
COPA,1.465560572142804
MAT2B,-0.1281235944646943
MFSD1,1.8674109395656504
MOGAT2,-0.2338841758470775
GLRX,0.49732284940009946
VTN,-0.14500472069202025
CTNNA1,1.6376234167731112
VAMP3,1.3031927024146759
VAMP4,-0.2653558991184047
VAMP7,1.0972691580035179
WDR47,3.8457920521907463
ROCK1,-0.6069466114811006
CUL4A,-1.108260434661413
DCAF6,-0.6038269786980288
WBP4,-0.2718627593684184
PCCB,0.4030708977888906
NDUFB5,-0.21975627013478585
FAM3C,0.38011931007230887
NARS,-0.23063235469103796
SLC30A5,-0.13658647848231367
TOPORS,-0.9474179209918241
TENT5A,0.7620596237199827
CUL9,1.0548422285210963
CLINT1,-0.21570663547475466
PPP3R1,-0.6810692523307524
KLHDC10,-1.0544904010569194
SEC62,-0.19602314980379354
ANKRD46,-0.5761834496961685
ZNF200,-1.0641054661793758
CLCN3,2.3222508501898456
IDH1,1.6984365024696928
SH3GLB1,0.1014783774461935
TRIM23,-0.7828664879807186
USP21,-0.9489967390543383
GHITM,0.374098339495082
PTPN11,-0.6983970971151192
JKAMP,-0.05415956711242031
PGGT1B,-0.4258932239590132
CCDC28A,0.48717030789189475
KIN,-0.6994831171349623
KPNA1,-0.5258149808083277
COPB1,-0.07321114934747398
RNF216,0.5906121190198949
MED21,-0.8661922238735066
KAT2B,-0.6121601044433999
IARS2,-0.18433390592041815
PPM1B,-0.9681231350673906
PPM1A,-0.9137860226922149
CLDND1,-0.11428476034185206
VPS37A,-0.772819400604826
PNPLA7,-0.2842053279407608
ARMC1,-0.6924019795326166
UNC50,1.2806271292606017
GSPT2,-0.2822137920249718
GSPT1,-0.6617830659918051
BECN1,-0.24044895641672706
RNF144A,-0.6155995546193591
MAN2A1,2.039252564323127
UBA6,-0.26972915265065817
UBA7,1.9725198209884298
ATG12,-0.43695385298384576
UBA3,-0.626489283792076
RWDD3,0.21177747674364342
MRPS27,-0.6194098253973366
UEVLD,2.0895611924906476
VPS26C,3.1609336368280183
PHF7,-1.0367968508163372
BAG2,-0.8745505562764768
FBXO3,2.722979256199076
RHOT1,-0.542656823183634
FBXO8,-0.36461703703622184
BCAS2,-0.8797129776735629
CAPN7,-0.5702353143869343
OPTN,0.10050045583377311
SNX13,1.5541269370214232
SEC23A,-0.42694093552386003
ADIPOR1,0.49509233112062206
SNX19,0.0420579549925412
ERC2,1.9870572345272177
BNIP2,-0.18808213613959676
DPM1,-0.44013512646950065
NDUFA6,-0.2919181937626731
NDUFA5,-0.3203314982655719
FBXO43,-0.9307130573908478
PRDX3,-0.13086437317368188
RABIF,-0.14231285466246238
