,OR_p,log_OR,log_OR_CI_lower,log_OR_CI_upper,num_genes_in_term,MP_description,MPO_term_type
MP:0012204,0.44595427156453327,1.1011490596952065,-1.730492442319405,3.932790561709818,12,abnormal neuronal stem cell physiology,brain
MP:0001045,0.44595427156453327,1.1011490596952065,-1.730492442319405,3.932790561709818,12,abnormal enteric ganglia morphology,brain
MP:0020338,0.44595427156453327,1.1011490596952065,-1.730492442319405,3.932790561709818,12,abnormal hippocampal pyramidal neuron dendrite morphology,brain
MP:0020393,0.44595427156453327,1.1011490596952065,-1.730492442319405,3.932790561709818,12,increased neuronal precursor proliferation,brain
MP:0001025,0.44595427156453327,1.1011490596952065,-1.730492442319405,3.932790561709818,12,abnormal sympathetic neuron morphology,brain
MP:0009937,0.45325365326192246,0.3127069651430183,-0.5044836517744066,1.129897582060443,325,abnormal neuron differentiation,brain
MP:0011267,0.4573277788196146,0.7555543821866912,-1.2368451569636374,2.74795392133702,35,abnormal excitatory postsynaptic current amplitude,brain
MP:0002913,0.47462370625499894,0.7265128744037455,-1.2650763950341135,2.7181021438416044,36,abnormal PNS synaptic transmission,brain
MP:0003861,0.4779894458296621,-0.19615131648999373,-0.7379805614767765,0.345677928496789,1230,abnormal nervous system development,brain
MP:0009823,0.4790540582306724,1.0210524451188778,-1.806237577334528,3.8483424675722837,13,abnormal sphingomyelin level,brain
MP:0011003,0.4790540582306724,1.0210524451188778,-1.806237577334528,3.8483424675722837,13,reduced AMPA-mediated synaptic currents,brain
MP:0002948,0.5109996935768819,0.9468905631562556,-1.8766642823588202,3.7704454086713315,14,abnormal neuron specification,brain
MP:0010149,0.5109996935768819,0.9468905631562556,-1.8766642823588202,3.7704454086713315,14,abnormal synaptic dopamine release,brain
MP:0004494,0.5109996935768819,0.9468905631562556,-1.8766642823588202,3.7704454086713315,14,abnormal synaptic glutamate release,brain
MP:0002751,0.5127809758423186,-0.9290714209376834,-3.7112085035315374,1.8530656616561707,91,abnormal autonomic nervous system morphology,brain
MP:0001038,0.5418263793301998,0.8778437789539755,-1.942469912064499,3.69815746997245,15,abnormal cholinergic neuron morphology,brain
MP:0010387,0.5418263793301998,0.8778437789539755,-1.942469912064499,3.69815746997245,15,abnormal Bergmann glial cell morphology,brain
MP:0003240,0.5418263793301998,0.8778437789539755,-1.942469912064499,3.69815746997245,15,loss of hippocampal neurons,brain
MP:0002917,0.5418263793301998,0.8778437789539755,-1.942469912064499,3.69815746997245,15,decreased synaptic depression,brain
MP:0011827,0.5418263793301998,0.8778437789539755,-1.942469912064499,3.69815746997245,15,impaired neuron differentiation,brain
MP:0000940,0.542435911181183,0.618083376991434,-1.370677755152252,2.60684450913512,40,abnormal motor neuron innervation pattern,brain
MP:0004297,0.5715740990848281,0.8132513421943415,-2.0042232803166415,3.6307259647053245,16,abnormal proprioceptive neuron morphology,brain
MP:0002912,0.5957865865909915,0.3803419545747566,-1.0249354630092846,1.7856193721587978,101,abnormal excitatory postsynaptic potential,brain
MP:0000939,0.5983583284404035,-0.7481335443890504,-3.531767546051673,2.035500457273572,76,decreased motor neuron number,brain
MP:0020337,0.6002852648096726,0.7525728018487889,-2.0623943825587174,3.5675399862562953,17,abnormal pyramidal neuron dendrite morphology,brain
MP:0021101,0.6547708703862885,0.6412393209579275,-2.1694997542501966,3.4519783961660515,19,abnormal ventral interneuron morphology,brain
MP:0020394,0.6547708703862885,0.6412393209579275,-2.1694997542501966,3.4519783961660515,19,decreased neuronal precursor proliferation,brain
MP:0004792,0.6549333131249534,0.4526256670691602,-1.532363488912069,2.4376148230503896,47,abnormal synaptic vesicle number,brain
MP:0004981,0.6549333131249534,0.4526256670691602,-1.532363488912069,2.4376148230503896,47,decreased neuronal precursor cell number,brain
MP:0011723,0.6694978098879749,-0.6065141717270404,-3.3915234272953008,2.17849508384122,66,ectopic neuron,brain
MP:0006006,0.7444686413371688,0.3296992658986948,-1.652861262895673,2.3122597946930625,53,increased sensory neuron number,brain
MP:0009808,0.753164681594966,0.44996835773553023,-2.3545087948058465,3.254445510276907,23,decreased oligodendrocyte number,brain
MP:0011270,0.753164681594966,0.44996835773553023,-2.3545087948058465,3.254445510276907,23,decreased excitatory postsynaptic current amplitude,brain
MP:0002888,0.753164681594966,0.44996835773553023,-2.3545087948058465,3.254445510276907,23,abnormal NMDA-mediated synaptic currents,brain
MP:0000953,0.765790326342209,-0.42359810066074566,-3.2106964510018168,2.3635002496803255,55,abnormal oligodendrocyte morphology,brain
MP:0001046,0.775786688700709,0.407354804429481,-2.3958813514754578,3.21059096033442,24,abnormal enteric neuron morphology,brain
MP:0004948,0.7766000459262815,-0.28578500150152664,-2.259787973318517,1.6882179703154638,97,abnormal neuronal precursor proliferation,brain
MP:0000968,0.7846324893926089,-0.27525955245322287,-2.249369208492782,1.6988501035863364,96,abnormal sensory neuron innervation pattern,brain
MP:0011448,0.8189048526535859,0.3272042102524413,-2.4738349897792147,3.1282434102840972,26,decreased dopaminergic neuron number,brain
MP:0004753,0.820932304159544,0.16197677713968694,-1.2406042897971838,1.5645578440765577,125,abnormal miniature excitatory postsynaptic currents,brain
MP:0009967,0.8297915050665099,0.15382533550164545,-1.2486659460114367,1.5563166170147276,126,abnormal neuron proliferation,brain
MP:0004183,0.8394643163423059,0.289409934652717,-2.510652287465161,3.089472156770595,27,abnormal sympathetic nervous system physiology,brain
MP:0002272,0.839936853091388,0.09190458850135741,-0.7999401960905981,0.9837493730933129,335,abnormal nervous system electrophysiology,brain
MP:0002885,0.8593968049456059,0.252988339954463,-2.546166383203319,3.052143063112245,28,abnormal AMPA-mediated synaptic currents,brain
MP:0006092,0.8593968049456059,0.252988339954463,-2.546166383203319,3.052143063112245,28,abnormal olfactory sensory neuron morphology,brain
MP:0000937,0.8646323145870873,-0.12176062180816416,-1.521607028278048,1.2780857846617197,165,abnormal motor neuron morphology,brain
MP:0009452,0.8787299222850595,0.2178430667049973,-2.5804664792070136,3.016152612617008,29,abnormal synaptonemal complex,brain
MP:0008947,0.8898691695098243,-0.13957370708048522,-2.1151634992070476,1.8360160850460772,84,increased neuron number,brain
MP:0006276,0.9011674009593678,-0.1768168729485584,-2.967409753646351,2.6137760077492342,43,abnormal autonomic nervous system physiology,brain
MP:0000938,0.9011674009593678,-0.1768168729485584,-2.967409753646351,2.6137760077492342,43,motor neuron degeneration,brain
MP:0010055,0.9042932922148114,0.12141142771215563,-1.857652737728997,2.100475593153308,65,abnormal sensory neuron physiology,brain
MP:0002910,0.9404449710965472,0.05342069924227033,-1.348022228776058,1.4548636272605986,139,abnormal excitatory postsynaptic currents,brain
MP:0001044,0.9505702522496672,0.08841549235775936,-2.707023669074647,2.883854653790166,33,abnormal enteric nervous system morphology,brain
MP:0005423,0.97011358171244,-0.03778840606165623,-2.0146272339266864,1.939050421803374,76,abnormal somatic nervous system physiology,brain
MP:0004979,0.9751167394340956,0.0314748745559541,-1.9462890717699548,2.009238820881863,71,abnormal neuronal precursor cell number,brain
MP:0004100,0.9993046551756254,0.0012422026387373108,-2.792461340196685,2.7949457454741595,36,abnormal spinal cord interneuron morphology,brain
