category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,comparison
Human Diseases,Infectious disease: bacterial,hsa05134,Legionellosis,7/110,56/7783,0.125,8.844318181818181,7.053474739199049,1.2190559155080915e-5,1.1936589172683395e-4,6.41608376583206e-5,840/841/836/3553/3569/4790/7124,7,CD_1E_mineral_abs_AD
Cellular Processes,Cell growth and death,hsa04210,Apoptosis,10/110,131/7783,0.07633587786259542,5.401110340041638,6.082327218843411,1.4566812279407382e-5,1.369280354264294e-4,7.360073572753204e-5,5295/840/9451/3709/841/836/8743/7132/4790/7124,10,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: viral,hsa05162,Measles,10/110,132/7783,0.07575757575757576,5.360192837465565,6.04913000826832,1.5576351457075568e-5,1.4078625355433687e-4,7.567458197769507e-5,5295/9451/841/836/3553/595/7189/3569/4790/6774,10,CD_1E_mineral_abs_AD
Human Diseases,Endocrine and metabolic disease,hsa04936,Alcoholic liver disease,10/110,138/7783,0.07246376811594203,5.1271409749670624,5.856787390328701,2.2993081951203204e-5,2.001249725382501e-4,1.0756997404071675e-4,841/836/3553/595/7189/3569/719/7132/4790/7124,10,CD_1E_mineral_abs_AD
Organismal Systems,Digestive system,hsa04976,Bile secretion,8/110,85/7783,0.09411764705882353,6.659251336898396,6.281145421054828,2.4049464752657277e-5,2.018437220312307e-4,1.0849382595183735e-4,10257/64241/9429/64240/5243/1244/1080/5244,8,CD_1E_mineral_abs_AD
Human Diseases,Cancer: specific types,hsa05222,Small cell lung cancer,8/110,88/7783,0.09090909090909091,6.432231404958678,6.1358487082930715,3.1014639833313764e-5,2.513255296837495e-4,1.3509099019955178e-4,5295/836/3655/3688/595/7189/4790/2335,8,CD_1E_mineral_abs_AD
NA,NA,hsa04981,Folate transport and metabolism,5/110,30/7783,0.16666666666666666,11.792424242424241,7.090944739607336,5.534570142569463e-5,4.3354132783460795e-4,2.3303453231871427e-4,10257/10057/9429/1244/4363,5,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: bacterial,hsa05130,Pathogenic Escherichia coli infection,11/110,187/7783,0.058823529411764705,4.162032085561497,5.240273502021079,6.172558472786154e-5,4.6099211310681354e-4,2.4778971365203866e-4,840/841/836/3553/3688/7189/3569/8743/7132/4790/7124,11,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: parasitic,hsa05146,Amoebiasis,8/110,97/7783,0.08247422680412371,5.8354264292408615,5.737593999525799,6.277339412518312e-5,4.6099211310681354e-4,2.4778971365203866e-4,5295/836/3553/3569/3458/4790/7124/2335,8,CD_1E_mineral_abs_AD
Cellular Processes,Cell growth and death,hsa04215,Apoptosis - multiple species,5/110,31/7783,0.16129032258064516,11.412023460410557,6.954540804330443,6.5250946302139e-5,4.6466582972735346e-4,2.497643877593837e-4,840/841/836/57448/7132,5,CD_1E_mineral_abs_AD
Environmental Information Processing,Signal transduction,hsa04066,HIF-1 signaling pathway,8/110,101/7783,0.07920792079207921,5.604320432043204,5.576329557729512,8.377546678532585e-5,5.760669052253785e-4,3.0964402520513066e-4,5295/7422/3643/3569/3458/3479/4790/6774,8,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: bacterial,hsa05135,Yersinia infection,9/110,130/7783,0.06923076923076923,4.898391608391609,5.366617465546704,8.579719865058828e-5,5.760669052253785e-4,3.0964402520513066e-4,5295/3553/3688/7189/6347/3569/4790/7124/2335,9,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: viral,hsa05169,Epstein-Barr virus infection,11/110,196/7783,0.05612244897959184,3.970918367346939,5.043628255947709,9.44149704687829e-5,6.163199461156661e-4,3.312805981360803e-4,5295/841/836/567/595/7189/3569/4067/4790/6774/7124,11,CD_1E_mineral_abs_AD
Human Diseases,Endocrine and metabolic disease,hsa04931,Insulin resistance,8/110,104/7783,0.07692307692307693,5.442657342657343,5.460928752586812,1.0309877255798225e-4,6.548165284088062e-4,3.519730499845767e-4,5295/3643/3569/7132/4790/6774/7124/10724,8,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: parasitic,hsa05143,African trypanosomiasis,5/110,35/7783,0.14285714285714285,10.107792207792208,6.465642481769509,1.1918641593196577e-4,7.370738880003146e-4,3.9618753218381974e-4,3553/3569/3458/335/7124,5,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: bacterial,hsa05132,Salmonella infection,12/110,239/7783,0.0502092050209205,3.5525294788893116,4.798751200033315,1.304876611198226e-4,7.862718041835465e-4,4.2263210079294776e-4,840/841/836/3553/7189/3569/8743/1785/5289/7132/4790/7124,12,CD_1E_mineral_abs_AD
Environmental Information Processing,Signal transduction,hsa04010,MAPK signaling pathway,13/110,285/7783,0.0456140350877193,3.2274003189792664,4.5867740436835,1.7725475838758866e-4,0.001032482924990471,5.549740246309364e-4,836/2322/627/7422/6655/3553/7189/3643/3479/7132/2261/4790/7124,13,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: bacterial,hsa05152,Tuberculosis,10/110,176/7783,0.056818181818181816,4.020144628099174,4.852177988488623,1.8013531882812476e-4,0.001032482924990471,5.549740246309364e-4,841/836/3553/7189/3569/3458/5289/7132/4790/7124,10,CD_1E_mineral_abs_AD
Human Diseases,Cancer: specific types,hsa05221,Acute myeloid leukemia,6/110,65/7783,0.09230769230769231,6.5311888111888114,5.361448412589865,2.9165691341451433e-4,0.0016318898726764492,8.771636493669603e-4,5295/2322/6655/595/4790/6774,6,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: viral,hsa05161,Hepatitis B,9/110,154/7783,0.05844155844155844,4.1350059031877215,4.704616989922637,3.111486894841598e-4,0.0016940161064908415,9.105573696703292e-4,5295/841/836/6655/7189/3569/4790/6774/7124,9,CD_1E_mineral_abs_AD
Human Diseases,Immune disease,hsa05321,Inflammatory bowel disease,6/110,66/7783,0.09090909090909091,6.432231404958678,5.306221027738158,3.17177483768498e-4,0.0016940161064908415,9.105573696703292e-4,3553/3569/3458/4790/6774/7124,6,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: parasitic,hsa05144,Malaria,5/110,46/7783,0.10869565217391304,7.690711462450593,5.449093694108542,4.4482318584839663e-4,0.0023229655260971825,0.0012486264865919905,3553/6347/3569/3458/7124,5,CD_1E_mineral_abs_AD
Organismal Systems,Development and regeneration,hsa04380,Osteoclast differentiation,8/110,131/7783,0.061068702290076333,4.32088827203331,4.589462105495626,5.05355265120728e-4,0.0025817062457254582,0.0013877032451827772,5295/3709/3553/7189/3458/7132/4790/7124,8,CD_1E_mineral_abs_AD
Organismal Systems,Immune system,hsa04625,C-type lectin receptor signaling pathway,7/110,101/7783,0.06930693069306931,4.903780378037804,4.727899856282728,5.368337247674275e-4,0.0026601407913153506,0.0014298629113453172,5295/3709/841/3553/3569/4790/7124,7,CD_1E_mineral_abs_AD
Organismal Systems,Digestive system,hsa04979,Cholesterol metabolism,5/110,48/7783,0.10416666666666667,7.370265151515152,5.300383896778738,5.433479063112205e-4,0.0026601407913153506,0.0014298629113453172,348/64241/64240/6646/335,5,CD_1E_mineral_abs_AD
Human Diseases,Cardiovascular disease,hsa05418,Fluid shear stress and atherosclerosis,8/110,135/7783,0.05925925925925926,4.192861952861953,4.480561502379102,6.176183150579061e-4,0.0029620470211960803,0.0015921417359172658,5295/7422/3553/6347/3458/7132/4790/7124,8,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: parasitic,hsa05140,Leishmaniasis,6/110,75/7783,0.08,5.660363636363636,4.855555698614063,6.342831651153567e-4,0.002981130876042177,0.0016023995750282696,3553/3688/7189/3458/4790/7124,6,CD_1E_mineral_abs_AD
Organismal Systems,Immune system,hsa04620,Toll-like receptor signaling pathway,7/110,105/7783,0.06666666666666667,4.716969696969697,4.591123473585805,6.783312773189534e-4,0.003125644120979491,0.0016800774670438475,5295/841/3553/7189/3569/4790/7124,7,CD_1E_mineral_abs_AD
Organismal Systems,Immune system,hsa04621,NOD-like receptor signaling pathway,9/110,177/7783,0.05084745762711865,3.5976887519260403,4.185573216010287,8.584183938164969e-4,0.0038793908182091687,0.0020852268675704377,24145/3709/841/3553/7189/6347/3569/4790/7124,9,CD_1E_mineral_abs_AD
Organismal Systems,Immune system,hsa04623,Cytosolic DNA-sensing pathway,6/110,80/7783,0.075,5.306590909090909,4.635622056354302,8.941188563000404e-4,0.0039644892685001785,0.0021309684757895696,840/841/836/3553/3569/4790,6,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: viral,hsa05171,Coronavirus disease - COVID-19,10/110,220/7783,0.045454545454545456,3.216115702479339,3.9922348171873105,0.0010543256258298771,0.004588268927222613,0.0024662587738710578,5295/3553/7189/6347/3569/719/7132/4790/6774/7124,10,CD_1E_mineral_abs_AD
Environmental Information Processing,Signal transduction,hsa04152,AMPK signaling pathway,7/110,114/7783,0.06140350877192982,4.344577352472089,4.3070871374923545,0.0011053058389332148,0.004722670402714645,0.0025385014482676702,5295/1080/595/6794/3643/3479/5527,7,CD_1E_mineral_abs_AD
Human Diseases,Neurodegenerative disease,hsa05022,Pathways of neurodegeneration - multiple diseases,15/110,440/7783,0.03409090909090909,2.412086776859504,3.650987256274297,0.0012539166160455005,0.0052619715137623676,0.0028283833444635352,5663/840/9451/3709/841/836/9973/627/3553/3569/5621/5289/7132/4790/7124,15,CD_1E_mineral_abs_AD
Cellular Processes,Cellular community - eukaryotes,hsa04510,Focal adhesion,9/110,188/7783,0.047872340425531915,3.3871856866537717,3.966985326429556,0.0013145860041526224,0.005419784403085373,0.002913209981501657,5295/7448/3655/7422/6655/3688/595/3479/2335,9,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: viral,hsa05170,Human immunodeficiency virus 1 infection,9/110,198/7783,0.045454545454545456,3.216115702479339,3.781869949208412,0.001883182823103147,0.007630137300504131,0.0041013056038544035,5295/3709/841/836/567/7189/7132/4790/7124,9,CD_1E_mineral_abs_AD
Human Diseases,Immune disease,hsa05323,Rheumatoid arthritis,6/110,93/7783,0.06451612903225806,4.5648093841642225,4.14070197509563,0.0019560307167153677,0.007735740410926064,0.004158068753913226,7422/3553/6347/3569/3458/7124,6,CD_1E_mineral_abs_AD
Cellular Processes,Cell growth and death,hsa04217,Necroptosis,7/110,126/7783,0.05555555555555555,3.9308080808080805,3.9710255925886315,0.0019750826581087823,0.007735740410926064,0.004158068753913226,841/3553/8743/3458/7132/6774/7124,7,CD_1E_mineral_abs_AD
Organismal Systems,Endocrine system,hsa04917,Prolactin signaling pathway,5/110,66/7783,0.07575757575757576,5.360192837465565,4.259050322862503,0.002319209449252032,0.00893465935367586,0.004802504467821291,5295/6655/595/4790/6774,5,CD_1E_mineral_abs_AD
Environmental Information Processing,Signaling molecules and interaction,hsa04061,Viral protein interaction with cytokine and cytokine receptor,6/110,97/7783,0.061855670103092786,4.376569821930647,4.006551859032358,0.0024230950810747356,0.009038529270675602,0.004858336002154859,6347/3569/8743/7132/146433/7124,6,CD_1E_mineral_abs_AD
Organismal Systems,Immune system,hsa04640,Hematopoietic cell lineage,6/110,97/7783,0.061855670103092786,4.376569821930647,4.006551859032358,0.0024230950810747356,0.009038529270675602,0.004858336002154859,3655/2322/3553/1604/3569/7124,6,CD_1E_mineral_abs_AD
Organismal Systems,Endocrine system,hsa04920,Adipocytokine signaling pathway,5/110,68/7783,0.07352941176470588,5.202540106951871,4.167328294097628,0.0026455310275719313,0.009714059241865686,0.005221442817576181,6794/7132/4790/6774/7124,5,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: bacterial,hsa05131,Shigellosis,9/110,210/7783,0.04285714285714286,3.0323376623376626,3.574628314263881,0.002809426336235986,0.010059119301355864,0.005406917429620173,5295/3709/3553/3688/7189/5289/7132/4790/7124,9,CD_1E_mineral_abs_AD
Environmental Information Processing,Signal transduction,hsa04064,NF-kappa B signaling pathway,6/110,100/7783,0.06,4.245272727272727,3.9106157059348385,0.0028251143569765404,0.010059119301355864,0.005406917429620173,3553/7189/7132/4067/4790/7124,6,CD_1E_mineral_abs_AD
Human Diseases,Immune disease,hsa05332,Graft-versus-host disease,4/110,43/7783,0.09302325581395349,6.581818181818182,4.394391947018776,0.0030505643971898214,0.010699740796113553,0.005751260450318595,3553/3569/3458/7124,4,CD_1E_mineral_abs_AD
Human Diseases,Drug resistance: antineoplastic,hsa01524,Platinum drug resistance,5/110,72/7783,0.06944444444444445,4.913510101010101,3.994263506871498,0.003396236705084523,0.011566893126012506,0.00621736696582979,538/5295/841/836/1244,5,CD_1E_mineral_abs_AD
Human Diseases,Cancer: specific types,hsa05212,Pancreatic cancer,5/110,72/7783,0.06944444444444445,4.913510101010101,3.994263506871498,0.003396236705084523,0.011566893126012506,0.00621736696582979,5295/7422/595/4790/6774,5,CD_1E_mineral_abs_AD
Environmental Information Processing,Signal transduction,hsa04014,Ras signaling pathway,9/110,220/7783,0.04090909090909091,2.894504132231405,3.4128657405106586,0.00383011191362931,0.012858232852898398,0.006911480144894995,5295/2322/627/7422/6655/3643/3479/2261/4790,9,CD_1E_mineral_abs_AD
Organismal Systems,Digestive system,hsa04977,Vitamin digestion and absorption,3/110,23/7783,0.13043478260869565,9.228853754940712,4.731858597619426,0.003959568044538142,0.013105612541781176,0.007044450190431092,4363/5826/335,3,CD_1E_mineral_abs_AD
Cellular Processes,Transport and catabolism,hsa04148,Efferocytosis,7/110,149/7783,0.04697986577181208,3.3240390482001225,3.429413347721216,0.005034979093342572,0.01643361231854867,0.008833296654986967,23250/24145/840/836/102/5627/558,7,CD_1E_mineral_abs_AD
Organismal Systems,Immune system,hsa04660,T cell receptor signaling pathway,6/110,113/7783,0.05309734513274336,3.7568785197103782,3.5344230113184123,0.005167186100170705,0.016634092240275556,0.008941057419185069,5295/6655/3458/5527/4790/7124,6,CD_1E_mineral_abs_AD
Environmental Information Processing,Signal transduction,hsa04150,mTOR signaling pathway,7/110,152/7783,0.046052631578947366,3.258433014354067,3.3666474312708248,0.00560909898352453,0.01762705839403507,0.009474790626133073,5295/6655/6794/3643/3479/7132/7124,7,CD_1E_mineral_abs_AD
Environmental Information Processing,Signal transduction,hsa04071,Sphingolipid signaling pathway,6/110,115/7783,0.05217391304347826,3.6915415019762845,3.48151527972313,0.005625656934266512,0.01762705839403507,0.009474790626133073,5295/4363/7132/5527/4790/7124,6,CD_1E_mineral_abs_AD
Organismal Systems,Nervous system,hsa04722,Neurotrophin signaling pathway,6/110,116/7783,0.05172413793103448,3.659717868338558,3.45550233397693,0.005865748957221595,0.018137513222987827,0.009749167241919548,5663/5295/627/6655/7189/4790,6,CD_1E_mineral_abs_AD
Organismal Systems,Aging,hsa04211,Longevity regulating pathway,5/110,85/7783,0.058823529411764705,4.162032085561497,3.5095072074212115,0.006891644872256612,0.02103294214260135,0.01130550081573197,5295/6794/3643/3479/4790,5,CD_1E_mineral_abs_AD
Human Diseases,Cancer: overview,hsa05203,Viral carcinogenesis,7/110,159/7783,0.0440251572327044,3.114979988564894,3.2260622078859895,0.0071388774454096745,0.021508156406041968,0.011560935134266679,5295/841/836/595/4067/4790/6774,7,CD_1E_mineral_abs_AD
Human Diseases,Cancer: overview,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,5/110,86/7783,0.05813953488372093,4.113636363636363,3.4762878436474276,0.007236406961509848,0.02152602070828879,0.011570537446784568,5295/7189/3458/4790/6774,5,CD_1E_mineral_abs_AD
Organismal Systems,Immune system,hsa04650,Natural killer cell mediated cytotoxicity,6/110,122/7783,0.04918032786885246,3.4797317436661697,3.3052266244607664,0.007466489215540067,0.021932812070648948,0.011789193498221159,5295/836/6655/8743/3458/7124,6,CD_1E_mineral_abs_AD
Human Diseases,Neurodegenerative disease,hsa05020,Prion disease,9/110,248/7783,0.036290322580645164,2.567705278592375,3.0040557589932493,0.008277807980254353,0.02401586265876263,0.01290886234737521,5295/9451/3709/836/3553/3569/5621/4851/7124,9,CD_1E_mineral_abs_AD
Human Diseases,Drug resistance: antineoplastic,hsa01522,Endocrine resistance,5/110,92/7783,0.05434782608695652,3.8453557312252964,3.2869903953765363,0.009561575782184412,0.02740207693674801,0.014728999921208337,5295/6655/595/3479/4851,5,CD_1E_mineral_abs_AD
Human Diseases,Cardiovascular disease,hsa05410,Hypertrophic cardiomyopathy,5/110,96/7783,0.052083333333333336,3.685132575757576,3.1694380403187994,0.011370388770841308,0.03219326941141816,0.017304332942307633,3655/3688/3569/3479/7124,5,CD_1E_mineral_abs_AD
Organismal Systems,Immune system,hsa04664,Fc epsilon RI signaling pathway,4/110,63/7783,0.06349206349206349,4.492352092352092,3.3322609462527586,0.011874437433108065,0.03282932702094583,0.017646222810810748,5295/6655/4067/7124,4,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: bacterial,hsa05100,Bacterial invasion of epithelial cells,4/110,63/7783,0.06349206349206349,4.492352092352092,3.3322609462527586,0.011874437433108065,0.03282932702094583,0.017646222810810748,5295/3688/1785/2335,4,CD_1E_mineral_abs_AD
Organismal Systems,Excretory system,hsa04960,Aldosterone-regulated sodium reabsorption,3/110,35/7783,0.08571428571428572,6.064675324675325,3.5954245758455343,0.012946647097202856,0.035377465905147336,0.019015883129306518,5295/3643/3479,3,CD_1E_mineral_abs_AD
Human Diseases,Cardiovascular disease,hsa05416,Viral myocarditis,4/110,66/7783,0.06060606060606061,4.288154269972452,3.211879617986848,0.013913448129456428,0.03723500063071671,0.020014334045626005,841/836/1604/595,4,CD_1E_mineral_abs_AD
Human Diseases,Cancer: specific types,hsa05215,Prostate cancer,5/110,101/7783,0.04950495049504951,3.5027002700270025,3.03104045338916,0.01394331938511945,0.03723500063071671,0.020014334045626005,5295/6655/595/3479/4790,5,CD_1E_mineral_abs_AD
Human Diseases,Infectious disease: bacterial,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,4/110,67/7783,0.05970149253731343,4.224151967435549,3.1733366842544664,0.014639478687387965,0.03865480327568732,0.020777497841354887,836/102/4067/4790,4,CD_1E_mineral_abs_AD
Organismal Systems,Immune system,hsa04622,RIG-I-like receptor signaling pathway,4/110,68/7783,0.058823529411764705,4.162032085561497,3.135538374805061,0.015389100416126476,0.040182651086552466,0.021598737426142423,841/7189/4790/7124,4,CD_1E_mineral_abs_AD
Human Diseases,Cancer: specific types,hsa05223,Non-small cell lung cancer,4/110,69/7783,0.057971014492753624,4.101712779973649,3.0984583615736603,0.016162545309511108,0.04173844118390231,0.022434996381044917,5295/6655/595/6774,4,CD_1E_mineral_abs_AD
Human Diseases,Cancer: specific types,hsa05219,Bladder cancer,3/110,39/7783,0.07692307692307693,5.442657342657343,3.330058063007141,0.01735853029751841,0.044262188641464105,0.023791545966296495,7422/595/2261,3,CD_1E_mineral_abs_AD
Organismal Systems,Immune system,hsa04659,Th17 cell differentiation,5/110,107/7783,0.04672897196261682,3.306287170773152,2.8760547264096346,0.017516525717685794,0.044262188641464105,0.023791545966296495,3553/3569/3458/4790/6774,5,CD_1E_mineral_abs_AD
Human Diseases,Endocrine and metabolic disease,hsa04930,Type II diabetes mellitus,3/110,40/7783,0.075,5.306590909090909,3.269402136133554,0.018576775308994826,0.046079770599003776,0.024768521710550738,5295/3643/7124,3,CD_1E_mineral_abs_AD
Cellular Processes,Cell growth and death,hsa04115,p53 signaling pathway,4/110,72/7783,0.05555555555555555,3.9308080808080805,2.991283901322833,0.018627992369810036,0.046079770599003776,0.024768521710550738,841/836/595/3479,4,CD_1E_mineral_abs_AD
Organismal Systems,Digestive system,hsa04975,Fat digestion and absorption,3/110,41/7783,0.07317073170731707,5.177161862527717,3.2107464114128863,0.019841417587947455,0.048570136803829704,0.02610712840519402,64241/64240/335,3,CD_1E_mineral_abs_AD
Human Diseases,Cancer: specific types,hsa05214,Glioma,4/110,74/7783,0.05405405405405406,3.8245700245700247,2.9229981443199793,0.02039455312222426,0.04940948436827527,0.026558289470069576,5295/6655/595/3479,4,CD_1E_mineral_abs_AD
