Cluster,genes,Top pathway,p_value,recall,intersection_size,num_d1_seeds,num_d2_seeds,num_both_seeds,frac_d1_seeds,frac_d2_seeds,frac_both_seeds,frac_no_seeds
C332,MAPK8IP1 KCNAB2 INA SERPINI1 CALB2 SYT1 PCSK1 ATL1 LIN7B KLC1 TMEM252 PRKN UBE2QL1 TMEM246 DMTN OPCML LGI1 FGF12 STX1B CDH10 KCNV1 MT-CO1 MAP1B DGKB UNC13C STXBP1 PMP2 NFE2 SNCG RAB3A SLC18A2 CCSAP YWHAH SNCAIP TOR2A LIN7A SPTB SNCB UNC13B TMCC2 DNAJC5 CASKIN1 SNAP25 BCAS1 GAP43 ATP8A2 UNC13A SYN1 NRGN MAPT VAMP1 VWA5B2 SYT3 KIF3C KIAA0513 SNCA LZTS3 KCNAB1 NEFM DYNC1I1 KCNF1 CACNB1 CLIP3,calcium-ion regulated exocytosis,2.2387085451743214e-11,0.1323529411764706,9.0,3,0,0,0.047619047619047616,0.0,0.015873015873015872,0.9365079365079365
C367,CD47 MFGE8 CRLF1 TGM2 CASP3,C367,,,,1,0,0,0.2,0.0,0.0,0.8
C338,TMEM150B PLCH2 MAPK12 DGKQ DGKD PRKCD PLPP1 BRSK1 PRKCA DGKB PLD2 PLCD1 TYRO3 RASGRP3 PLCH1 PLCD3 CDS2,Phosphatidylinositol signaling system,1.4654269812018807e-08,0.07142857142857142,7.0,1,0,0,0.058823529411764705,0.0,0.0,0.9411764705882353
C371,MVK CALB2 CYP11A1 H6PD FCSK,C371,,,,1,0,0,0.2,0.0,0.0,0.8
C349,TMEM150B PACSIN3 IFIT5 MAPK12 MX1 BRSK1 GCH1 PPP3CA TYRO3,C349,,,,1,0,0,0.1111111111111111,0.0,0.0,0.8888888888888888
C350,PINK1 MT-CO1 SNCA RNF10 PRKN UBE2QL1 FBXO7 BCAS1,inclusion body,4.760694438118272e-07,0.05555555555555555,4.0,3,0,0,0.375,0.0,0.125,0.5
C383,CAMK2D ATP2A1 CACNB1 SPTB,C383,,,,2,0,0,0.5,0.0,0.0,0.5
C354,TMEM53 DNAJC28 ZNF682 DNAJC6 GAK DNAJC14 AC023055.1 ARMH3,C354,,,,1,0,0,0.125,0.0,0.0,0.875
C336,VAMP3 VAMP7 SCAMP3 NECAP1 SYNJ1 EPS15 VAMP4 GAPVD1 RAB21 AP2B1 FNBP1L STAM STAM2 EPN2 SCARB2 M6PR PICALM AP2A1 CBL RAB5B,clathrin coat,5.246951173398439e-13,0.13725490196078433,7.0,3,0,0,0.15,0.0,0.0,0.85
C337,SYT9 LDLRAP1 AP000350.4 REPS2 AGFG1 SLC2A8 SLC2A11 NECAP2 SYT11 SGIP1 KIAA0319 SYT2 SLC2A7 DNAJC6 SNX18 PACSIN3 SYT8 SNAP91,Cargo recognition for clathrin-mediated endocytosis,2.684591473793554e-20,0.11428571428571428,12.0,1,0,0,0.05555555555555555,0.0,0.0,0.9444444444444444
C378,MT-CO1 SNCA BCAS1 UBE2QL1,C378,,,,0,0,0,0.0,0.0,0.25,0.75
C388,FXR2 ALDH4A1 IP6K1 STK25,C388,,,,1,0,0,0.25,0.0,0.0,0.75
C335,SPATA2L IP6K1 RALGDS C11orf49 TMEM94 TMEM175 TMEM134 SLC41A3 PRR14 CELA1 RCCD1 USP20 CCDC92 LINC00846 MXD4 ZNF839 MAGEA11 E4F1 CCDC130 HERC2P2 TCF25,C335,,,,0,0,0,0.0,0.0,0.047619047619047616,0.9523809523809523
C360,GALC LAMP2 NPC1 ACER2 ASAH2 ASAH2B GBA,Sphingolipid metabolism,2.9526226914409866e-07,0.07272727272727272,4.0,1,1,1,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857143
C347,HEXD NEU4 GALC HEXA ACER2 ASAH2 ASAH2B GBA NEU1,Sphingolipid metabolism,2.563124747916017e-14,0.12727272727272726,7.0,1,1,1,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778
C341,E4F1 MAGEA11 TMEM134 SPATA2L TCF25 PRR14 RALGDS CELA1 HERC2P2 CCDC130 RCCD1 USP20 TMEM175,C341,,,,0,0,0,0.0,0.0,0.07692307692307693,0.9230769230769231
C342,M6PR VAMP3 EPS15 VAMP4 PICALM VAMP7 GAPVD1 SCAMP3 STAM2 NECAP1 SYNJ1 SCARB2 RAB21,clathrin coat,1.4996569906141346e-07,0.0784313725490196,4.0,3,0,0,0.23076923076923078,0.0,0.0,0.7692307692307692
C343,PLCH2 DGKQ DGKD PLPP1 PRKCA DGKB PLD2 PLCD1 RASGRP3 PLCH1 PLCD3,Phosphatidylinositol signaling system,3.6194345266214455e-08,0.061224489795918366,6.0,1,0,0,0.09090909090909091,0.0,0.0,0.9090909090909091
C344,SH3BP1 SH3GLB1 VWA5B2 DNMBP AMPH ARHGEF37 BIN3 ARHGAP44 BIN1 ARHGAP17,C344,,,,1,1,1,0.1,0.1,0.0,0.8
C346,M6PR VAMP3 EPS15 VAMP4 VAMP7 SCAMP3 NECAP1 SCARB2 RAB21,Cargo recognition for clathrin-mediated endocytosis,2.2947529986790426e-10,0.05714285714285714,6.0,2,0,0,0.2222222222222222,0.0,0.0,0.7777777777777778
C355,PLCH2 DGKQ DGKD PLCD1 RASGRP3 PLCH1 PLCD3,Inositol phosphate metabolism,3.4603924402093057e-06,0.05128205128205128,4.0,1,0,0,0.14285714285714285,0.0,0.0,0.8571428571428572
C357,SH3BP1 DNMBP ARHGEF37 BIN3 ARHGAP44 BIN1 ARHGAP17,GTPase regulator activity,3.738544834815841e-06,0.00998003992015968,5.0,1,1,1,0.14285714285714285,0.14285714285714285,0.0,0.7142857142857143
C368,GALC ACER2 ASAH2 ASAH2B GBA,Sphingolipid metabolism,9.934907316826554e-09,0.07272727272727272,4.0,1,1,1,0.2,0.2,0.0,0.6
C393,PACSIN3 GCH1 MX1 IFIT5,C393,,,,1,0,0,0.25,0.0,0.0,0.75
C385,PINK1 FBXO7 RNF10 PRKN,regulation of autophagy of mitochondrion,5.4090633863503536e-06,0.05660377358490566,3.0,3,0,0,0.75,0.0,0.0,0.25
C374,DNAJC14 DNAJC6 DNAJC28 AC023055.1,C374,,,,1,0,0,0.25,0.0,0.0,0.75
